Beam,Date,Time,RTT(ms),Download(kbit/s),Upload(kbit/s)
106,2018-11-20,1920,634.894,481.28,778.24
106,2018-11-20,1925,451.657,849.92,901.12
106,2018-11-20,1930,468.888,1464.32,2396.16
106,2018-11-20,1935,426.502,1136.64,2447.36
106,2018-11-20,1940,449.419,1894.4,1628.16
106,2018-11-20,1945,447.697,1638.4,2058.24
106,2018-11-20,1950,426.723,1771.52,1955.84
106,2018-11-20,1955,456.522,1372.16,2160.64
106,2018-11-20,2000,511.486,1351.68,2129.92
106,2018-11-20,2005,505.019,1515.52,2068.48
106,2018-11-20,2010,461.637,1679.36,1515.52
106,2018-11-20,2015,502.76,1464.32,2775.04
106,2018-11-20,2020,475.471,1740.8,2109.44
106,2018-11-20,2025,458.513,1372.16,2181.12
106,2018-11-20,2030,468.323,1525.76,2078.72
106,2018-11-20,2035,471.409,952.32,2170.88
106,2018-11-20,2040,539.012,1351.68,2170.88
106,2018-11-20,2045,519.612,931.84,1976.32
106,2018-11-20,2050,527.222,1290.24,2314.24
106,2018-11-20,2055,446.275,1740.8,1290.24
106,2018-11-20,2100,583.351,798.72,1751.04
106,2018-11-20,2105,451.961,819.2,1935.36
106,2018-11-20,2110,462.888,1505.28,2048.0
106,2018-11-20,2115,459.413,1044.48,2007.04
106,2018-11-20,2120,462.662,1443.84,1843.2
106,2018-11-20,2125,474.638,1013.76,1955.84
106,2018-11-20,2130,431.193,1003.52,1884.16
106,2018-11-20,2135,433.741,1761.28,2150.4
106,2018-11-20,2140,457.153,1126.4,2099.2
106,2018-11-20,2145,470.034,757.76,1648.64
106,2018-11-20,2150,443.931,1187.84,2140.16
106,2018-11-20,2155,466.702,1495.04,1464.32
106,2018-11-20,2200,520.351,368.64,1812.48
106,2018-11-20,2205,487.059,450.56,1474.56
106,2018-11-20,2210,506.231,655.36,696.32
106,2018-11-20,2215,455.54,1576.96,2181.12
106,2018-11-20,2220,519.788,706.56,901.12
106,2018-11-20,2225,488.001,665.6,2007.04
106,2018-11-20,2230,439.115,1044.48,1351.68
106,2018-11-20,2235,463.265,1454.08,2191.36
106,2018-11-20,2240,441.312,1505.28,2211.84
106,2018-11-20,2245,498.59,1505.28,2201.6
106,2018-11-20,2250,467.197,1771.52,2201.6
106,2018-11-20,2255,438.846,1505.28,1771.52
106,2018-11-20,2300,585.034,1945.6,2222.08
106,2018-11-20,2305,480.961,1228.8,2611.2
106,2018-11-20,2310,441.282,1536.0,2119.68
106,2018-11-20,2315,429.766,1536.0,2232.32
106,2018-11-20,2320,459.752,1157.12,2088.96
106,2018-11-20,2325,436.401,1464.32,2836.48
106,2018-11-20,2330,445.517,1617.92,2314.24
106,2018-11-20,2335,466.81,1392.64,2129.92
106,2018-11-20,2340,439.958,1331.2,2181.12
106,2018-11-20,2345,496.479,1607.68,2252.8
106,2018-11-20,2350,448.001,1638.4,2211.84
106,2018-11-20,2355,432.08,1832.96,2201.6
106,2018-11-21,0000,482.111,1761.28,2181.12
106,2018-11-21,0005,434.06,1034.24,2129.92
106,2018-11-21,0010,451.812,1525.76,2160.64
106,2018-11-21,0015,431.528,1730.56,2682.88
106,2018-11-21,0020,459.248,1126.4,1955.84
106,2018-11-21,0025,448.465,1392.64,2088.96
106,2018-11-21,0030,429.375,2170.88,2119.68
106,2018-11-21,0035,435.37,1935.36,2897.92
106,2018-11-21,0040,466.685,1894.4,2211.84
106,2018-11-21,0045,438.293,1976.32,2242.56
106,2018-11-21,0050,453.119,1966.08,2191.36
106,2018-11-21,0055,435.953,1003.52,1955.84
106,2018-11-21,0100,460.481,1730.56,2048.0
106,2018-11-21,0105,444.562,1761.28,2037.76
106,2018-11-21,0110,485.465,1935.36,2119.68
106,2018-11-21,0115,480.103,1689.6,2058.24
106,2018-11-21,0120,456.944,1751.04,2191.36
106,2018-11-21,0125,443.06,1280.0,2764.8
106,2018-11-21,0130,478.014,1607.68,2170.88
106,2018-11-21,0135,441.822,1669.12,2928.64
106,2018-11-21,0140,486.665,1945.6,2232.32
106,2018-11-21,0145,438.814,1812.48,2887.68
106,2018-11-21,0150,466.774,1607.68,2764.8
106,2018-11-21,0155,435.474,1904.64,2856.96
106,2018-11-21,0200,482.309,1730.56,2805.76
106,2018-11-21,0205,429.785,1873.92,2846.72
106,2018-11-21,0210,440.281,1423.36,2211.84
106,2018-11-21,0215,443.736,2027.52,2283.52
106,2018-11-21,0220,444.979,1853.44,2201.6
106,2018-11-21,0225,444.782,2068.48,2232.32
106,2018-11-21,0230,461.805,1925.12,2099.2
106,2018-11-21,0235,480.325,1372.16,2856.96
106,2018-11-21,0240,414.805,2109.44,2938.88
106,2018-11-21,0245,429.906,1863.68,2160.64
106,2018-11-21,0250,448.853,1515.52,2211.84
106,2018-11-21,0255,438.806,2140.16,2232.32
106,2018-11-21,0300,485.032,1689.6,2242.56
106,2018-11-21,0305,429.258,1792.0,2949.12
106,2018-11-21,0310,435.004,2170.88,2099.2
106,2018-11-21,0315,437.118,2140.16,2232.32
106,2018-11-21,0320,439.107,2191.36,2293.76
106,2018-11-21,0325,440.508,1884.16,2846.72
106,2018-11-21,0330,435.416,1904.64,2928.64
106,2018-11-21,0335,452.393,1751.04,2703.36
106,2018-11-21,0340,434.468,1945.6,2877.44
106,2018-11-21,0345,432.764,1628.16,2150.4
106,2018-11-21,0350,426.334,1863.68,2938.88
106,2018-11-21,0355,421.49,1966.08,2805.76
106,2018-11-21,0400,496.794,1976.32,2078.72
106,2018-11-21,0405,449.771,2088.96,2242.56
106,2018-11-21,0410,442.26,1914.88,2990.08
106,2018-11-21,0415,459.476,1566.72,2048.0
106,2018-11-21,0420,433.741,1792.0,2252.8
106,2018-11-21,0425,458.063,2027.52,2273.28
106,2018-11-21,0430,456.564,1761.28,2088.96
106,2018-11-21,0435,426.449,2088.96,2232.32
106,2018-11-21,0440,456.449,2048.0,2211.84
106,2018-11-21,0445,434.63,2170.88,2252.8
106,2018-11-21,0450,436.822,2211.84,2263.04
106,2018-11-21,0455,424.779,2242.56,2273.28
106,2018-11-21,0500,448.354,2170.88,2232.32
106,2018-11-21,0505,438.336,1925.12,2928.64
106,2018-11-21,0510,443.133,1996.8,2949.12
106,2018-11-21,0515,431.302,2222.08,2242.56
106,2018-11-21,0520,439.265,2201.6,2263.04
106,2018-11-21,0525,424.605,2232.32,2252.8
106,2018-11-21,0530,433.029,2211.84,2293.76
106,2018-11-21,0535,444.241,1873.92,2979.84
106,2018-11-21,0540,466.705,2058.24,2222.08
106,2018-11-21,0545,425.477,2201.6,2211.84
106,2018-11-21,0550,421.192,1945.6,2795.52
106,2018-11-21,0555,441.143,2222.08,2908.16
106,2018-11-21,0600,441.987,2170.88,2252.8
106,2018-11-21,0605,481.509,2140.16,2078.72
106,2018-11-21,0610,424.776,2222.08,2314.24
106,2018-11-21,0615,457.237,2211.84,2242.56
106,2018-11-21,0620,453.652,2232.32,2191.36
106,2018-11-21,0625,434.363,2201.6,2252.8
106,2018-11-21,0630,441.392,1126.4,2252.8
106,2018-11-21,0635,489.898,2201.6,2242.56
106,2018-11-21,0640,446.505,2160.64,2232.32
106,2018-11-21,0645,451.774,2088.96,1505.28
106,2018-11-21,0650,451.865,1863.68,2795.52
106,2018-11-21,0655,442.892,1986.56,2232.32
106,2018-11-21,0700,457.296,1617.92,2242.56
106,2018-11-21,0705,473.562,2078.72,2201.6
106,2018-11-21,0710,444.671,1904.64,2252.8
106,2018-11-21,0715,483.714,1699.84,2805.76
106,2018-11-21,0720,438.75,2109.44,2918.4
106,2018-11-21,0725,464.914,1556.48,2078.72
106,2018-11-21,0730,466.837,1720.32,2170.88
106,2018-11-21,0735,453.888,1669.12,2119.68
106,2018-11-21,0740,441.174,1699.84,2201.6
106,2018-11-21,0745,473.037,1792.0,2938.88
106,2018-11-21,0750,497.009,1884.16,1576.96
106,2018-11-21,0755,469.866,1648.64,2068.48
106,2018-11-21,0800,482.731,2088.96,1679.36
106,2018-11-21,0805,466.387,1904.64,2283.52
106,2018-11-21,0810,428.731,1566.72,2191.36
106,2018-11-21,0815,438.273,2007.04,2191.36
106,2018-11-21,0820,459.787,1894.4,2160.64
106,2018-11-21,0825,539.609,1822.72,2181.12
106,2018-11-21,0830,476.795,1249.28,2590.72
106,2018-11-21,0835,439.705,1320.96,2109.44
106,2018-11-21,0840,469.95,1812.48,2222.08
106,2018-11-21,0845,446.522,1699.84,2252.8
106,2018-11-21,0850,434.468,1443.84,2099.2
106,2018-11-21,0855,446.095,1474.56,2918.4
106,2018-11-21,0900,450.306,1607.68,2611.2
106,2018-11-21,0905,450.951,1638.4,2222.08
106,2018-11-21,0910,462.817,1495.04,2775.04
106,2018-11-21,0915,438.085,696.32,2826.24
106,2018-11-21,0920,446.09,1576.96,2641.92
106,2018-11-21,0925,423.933,1341.44,2867.2
106,2018-11-21,0930,480.832,1699.84,2181.12
106,2018-11-21,0935,437.762,1679.36,2181.12
106,2018-11-21,0940,439.798,1495.04,2058.24
106,2018-11-21,0945,448.304,1525.76,2119.68
106,2018-11-21,0950,441.76,1699.84,2109.44
106,2018-11-21,0955,504.773,1914.88,2058.24
106,2018-11-21,1000,453.685,1812.48,2201.6
106,2018-11-21,1005,480.359,1689.6,2140.16
106,2018-11-21,1010,444.297,1239.04,2355.2
106,2018-11-21,1015,471.786,1382.4,2754.56
106,2018-11-21,1020,476.676,1484.8,2129.92
106,2018-11-21,1025,454.548,1515.52,2846.72
106,2018-11-21,1030,452.851,1505.28,2938.88
106,2018-11-21,1035,451.416,1976.32,2734.08
106,2018-11-21,1040,453.075,1781.76,2160.64
106,2018-11-21,1045,433.011,1720.32,2140.16
106,2018-11-21,1050,483.437,1822.72,1720.32
106,2018-11-21,1055,453.577,1259.52,2129.92
106,2018-11-21,1100,630.013,1720.32,2754.56
106,2018-11-21,1105,443.034,870.4,1280.0
106,2018-11-21,1110,460.879,1320.96,1761.28
106,2018-11-21,1115,436.064,1054.72,2385.92
106,2018-11-21,1120,461.178,778.24,1792.0
106,2018-11-21,1125,423.212,788.48,1576.96
106,2018-11-21,1130,413.504,942.08,2385.92
106,2018-11-21,1135,501.089,942.08,2416.64
106,2018-11-21,1140,456.616,1402.88,1976.32
106,2018-11-21,1145,451.784,1617.92,2734.08
106,2018-11-21,1150,463.509,1556.48,2150.4
106,2018-11-21,1155,451.338,1689.6,1740.8
106,2018-11-21,1201,436.411,1914.88,2703.36
106,2018-11-21,1205,424.029,1966.08,2744.32
106,2018-11-21,1210,481.803,1884.16,2744.32
106,2018-11-21,1215,439.133,1832.96,2662.4
106,2018-11-21,1220,647.187,1556.48,2805.76
106,2018-11-21,1225,451.406,1515.52,2785.28
106,2018-11-21,1230,463.073,1146.88,1955.84
106,2018-11-21,1235,460.479,1116.16,2027.52
106,2018-11-21,1240,446.384,1730.56,2764.8
106,2018-11-21,1245,459.869,1413.12,2078.72
106,2018-11-21,1250,444.892,1382.4,2539.52
106,2018-11-21,1255,465.976,1484.8,2672.64
106,2018-11-21,1300,481.472,1832.96,2744.32
106,2018-11-21,1305,439.344,1699.84,2877.44
106,2018-11-21,1310,515.008,1607.68,2088.96
106,2018-11-21,1315,456.691,1341.44,2048.0
106,2018-11-21,1320,515.297,1740.8,2150.4
106,2018-11-21,1325,443.462,1454.08,1996.8
106,2018-11-21,1330,474.922,1699.84,2129.92
106,2018-11-21,1335,456.864,1536.0,2037.76
106,2018-11-21,1340,458.171,1873.92,2181.12
106,2018-11-21,1345,439.9,1648.64,2160.64
106,2018-11-21,1350,468.374,1996.8,2641.92
106,2018-11-21,1355,469.904,2078.72,2222.08
106,2018-11-21,1400,432.899,1689.6,2672.64
106,2018-11-21,1405,425.028,1884.16,1832.96
106,2018-11-21,1410,475.146,1863.68,2201.6
106,2018-11-21,1415,470.436,2058.24,2211.84
106,2018-11-21,1420,500.101,1966.08,2775.04
106,2018-11-21,1425,439.037,727.04,2580.48
106,2018-11-21,1430,441.317,1402.88,2846.72
106,2018-11-21,1435,431.406,1628.16,2170.88
106,2018-11-21,1440,439.471,1658.88,2252.8
106,2018-11-21,1445,464.816,1300.48,2856.96
106,2018-11-21,1450,433.344,1884.16,2170.88
106,2018-11-21,1455,435.09,1679.36,2160.64
106,2018-11-21,1500,505.003,1904.64,2283.52
106,2018-11-21,1505,502.881,2181.12,2908.16
106,2018-11-21,1510,453.837,1331.2,1822.72
106,2018-11-21,1515,448.926,1269.76,2805.76
106,2018-11-21,1520,453.324,1781.76,2273.28
106,2018-11-21,1525,429.768,1720.32,2129.92
106,2018-11-21,1530,457.496,1730.56,2078.72
106,2018-11-21,1535,450.445,1935.36,2785.28
106,2018-11-21,1540,446.393,1873.92,2938.88
106,2018-11-21,1545,438.484,2068.48,2263.04
106,2018-11-21,1550,484.861,1976.32,2498.56
106,2018-11-21,1555,442.4,1894.4,2150.4
106,2018-11-21,1600,450.48,2119.68,2211.84
106,2018-11-21,1605,456.779,1884.16,1771.52
106,2018-11-21,1610,449.425,1884.16,2897.92
106,2018-11-21,1615,444.013,1536.0,2170.88
106,2018-11-21,1620,453.395,1382.4,2232.32
106,2018-11-21,1625,431.727,1904.64,1536.0
106,2018-11-21,1630,503.495,1843.2,1914.88
106,2018-11-21,1635,452.422,1884.16,2273.28
106,2018-11-21,1640,493.118,1925.12,2897.92
106,2018-11-21,1645,460.972,1536.0,2652.16
106,2018-11-21,1650,484.437,1884.16,2560.0
106,2018-11-21,1655,433.004,1679.36,2856.96
106,2018-11-21,1700,470.487,1443.84,2201.6
106,2018-11-21,1705,501.598,942.08,2109.44
106,2018-11-21,1710,480.801,1781.76,2621.44
106,2018-11-21,1715,494.764,1433.6,2191.36
106,2018-11-21,1720,457.917,1413.12,2129.92
106,2018-11-21,1725,483.228,1198.08,2211.84
106,2018-11-21,1730,463.051,1341.44,1976.32
106,2018-11-21,1735,582.916,1556.48,1925.12
106,2018-11-21,1740,446.324,1177.6,2222.08
106,2018-11-21,1745,478.282,481.28,2099.2
106,2018-11-21,1750,468.087,1208.32,2816.0
106,2018-11-21,1755,470.919,1495.04,2570.24
106,2018-11-21,1800,444.354,1361.92,2283.52
106,2018-11-21,1805,464.269,1300.48,2017.28
106,2018-11-21,1810,469.15,1658.88,2211.84
106,2018-11-21,1815,445.102,1495.04,2170.88
106,2018-11-21,1820,484.069,1310.72,2078.72
106,2018-11-21,1825,468.592,1413.12,2017.28
106,2018-11-21,1830,471.807,1597.44,2027.52
106,2018-11-21,1835,474.435,1157.12,1372.16
106,2018-11-21,1840,486.787,849.92,2099.2
106,2018-11-21,1845,456.434,1628.16,2129.92
106,2018-11-21,1850,438.467,1392.64,2826.24
106,2018-11-21,1855,446.812,808.96,2109.44
106,2018-11-21,1900,481.34,1474.56,2099.2
106,2018-11-21,1905,450.196,1669.12,1986.56
106,2018-11-21,1910,465.123,1536.0,1822.72
106,2018-11-21,1915,476.595,1382.4,2119.68
106,2018-11-21,1920,430.193,1034.24,1300.48
106,2018-11-21,1925,442.705,819.2,2119.68
106,2018-11-21,1930,431.14,1351.68,1157.12
106,2018-11-21,1935,437.582,1464.32,1423.36
106,2018-11-21,1940,426.183,1290.24,1392.64
106,2018-11-21,1945,430.855,1218.56,1914.88
106,2018-11-21,1950,429.852,1423.36,1454.08
106,2018-11-21,1955,454.773,1382.4,1423.36
106,2018-11-21,2000,426.978,1556.48,2160.64
106,2018-11-21,2005,447.946,1392.64,1945.6
106,2018-11-21,2010,467.933,1177.6,2078.72
106,2018-11-21,2015,462.335,1597.44,1495.04
106,2018-11-21,2020,476.174,1536.0,2140.16
106,2018-11-21,2025,448.4,1300.48,2160.64
106,2018-11-21,2030,443.496,1177.6,2129.92
106,2018-11-21,2035,453.336,1495.04,2007.04
106,2018-11-21,2040,466.584,1310.72,2119.68
106,2018-11-21,2045,481.161,983.04,2058.24
106,2018-11-21,2050,488.411,1382.4,2027.52
106,2018-11-21,2055,441.783,1413.12,2222.08
106,2018-11-21,2100,454.625,1546.24,2201.6
106,2018-11-21,2105,447.024,1751.04,2129.92
106,2018-11-21,2110,487.432,1515.52,2109.44
106,2018-11-21,2115,473.342,1228.8,2048.0
106,2018-11-21,2120,451.959,1433.6,2170.88
106,2018-11-21,2125,461.318,1720.32,2150.4
106,2018-11-21,2130,559.145,1802.24,2785.28
106,2018-11-21,2135,436.012,2068.48,2252.8
106,2018-11-21,2140,521.56,1792.0,2222.08
106,2018-11-21,2145,468.057,1187.84,2150.4
106,2018-11-21,2150,446.535,1372.16,2662.4
106,2018-11-21,2155,445.372,1873.92,2140.16
106,2018-11-21,2200,460.369,1802.24,2211.84
106,2018-11-21,2205,433.306,1740.8,2037.76
106,2018-11-21,2210,451.442,1628.16,2078.72
106,2018-11-21,2215,503.539,1904.64,2099.2
106,2018-11-21,2220,444.601,1628.16,2877.44
106,2018-11-21,2225,434.909,1454.08,2201.6
106,2018-11-21,2230,476.973,1832.96,2232.32
106,2018-11-21,2235,431.385,1935.36,2232.32
106,2018-11-21,2240,438.39,1843.2,2232.32
106,2018-11-21,2245,437.622,1495.04,2211.84
106,2018-11-21,2250,461.522,1607.68,2897.92
106,2018-11-21,2255,436.358,1802.24,2877.44
106,2018-11-21,2300,453.337,1945.6,2232.32
106,2018-11-21,2305,436.787,1966.08,2201.6
106,2018-11-21,2310,475.294,1966.08,2170.88
106,2018-11-21,2315,431.497,1904.64,2252.8
106,2018-11-21,2320,561.45,1259.52,2201.6
106,2018-11-21,2325,428.44,1853.44,1976.32
106,2018-11-21,2330,507.257,1873.92,2252.8
106,2018-11-21,2335,425.597,1576.96,2805.76
106,2018-11-21,2340,444.601,1280.0,2109.44
106,2018-11-21,2345,476.512,1167.36,2140.16
106,2018-11-21,2350,436.105,1464.32,2887.68
106,2018-11-21,2355,443.585,1576.96,2672.64
106,2018-11-22,0000,557.828,1843.2,2795.52
106,2018-11-22,0005,426.669,1228.8,2170.88
106,2018-11-22,0010,428.473,1863.68,2222.08
106,2018-11-22,0015,445.012,1576.96,1945.6
106,2018-11-22,0020,524.955,1228.8,2181.12
106,2018-11-22,0025,435.083,1904.64,2140.16
106,2018-11-22,0030,550.036,1802.24,1986.56
106,2018-11-22,0035,435.343,1228.8,1955.84
106,2018-11-22,0040,465.108,1853.44,2263.04
106,2018-11-22,0045,445.376,1853.44,2723.84
106,2018-11-22,0050,459.539,1638.4,2273.28
106,2018-11-22,0055,440.6,1884.16,2908.16
106,2018-11-22,0100,430.117,1781.76,2181.12
106,2018-11-22,0105,494.923,1607.68,2078.72
106,2018-11-22,0110,441.205,1730.56,2211.84
106,2018-11-22,0115,449.847,1044.48,2170.88
106,2018-11-22,0120,447.043,1873.92,2273.28
106,2018-11-22,0125,439.97,1884.16,2211.84
106,2018-11-22,0130,512.966,1843.2,2150.4
106,2018-11-22,0135,423.225,1884.16,2232.32
106,2018-11-22,0140,449.724,2222.08,952.32
106,2018-11-22,0145,466.976,2037.76,2232.32
106,2018-11-22,0150,435.126,2027.52,2109.44
106,2018-11-22,0155,445.425,1863.68,2252.8
106,2018-11-22,0200,452.601,1720.32,2908.16
106,2018-11-22,0205,460.526,1300.48,2846.72
106,2018-11-22,0210,425.091,1873.92,2088.96
106,2018-11-22,0215,481.703,1454.08,2334.72
106,2018-11-22,0220,434.718,2170.88,2263.04
106,2018-11-22,0225,433.963,2222.08,2181.12
106,2018-11-22,0230,449.969,1802.24,2201.6
106,2018-11-22,0235,443.317,1884.16,2252.8
106,2018-11-22,0240,461.4,1935.36,2119.68
106,2018-11-22,0245,449.309,1576.96,2140.16
106,2018-11-22,0250,437.142,1085.44,2887.68
106,2018-11-22,0255,432.197,2007.04,2816.0
106,2018-11-22,0300,415.712,1720.32,2805.76
106,2018-11-22,0305,423.235,1986.56,2805.76
106,2018-11-22,0310,450.567,1792.0,2785.28
106,2018-11-22,0315,445.231,1617.92,2252.8
106,2018-11-22,0320,474.95,2150.4,2232.32
106,2018-11-22,0325,447.462,1863.68,2304.0
106,2018-11-22,0330,420.526,1392.64,2959.36
106,2018-11-22,0335,438.353,1873.92,2109.44
106,2018-11-22,0340,465.189,2232.32,2232.32
106,2018-11-22,0345,447.517,1710.08,2273.28
106,2018-11-22,0350,438.128,2252.8,2273.28
106,2018-11-22,0355,433.013,2181.12,2242.56
106,2018-11-22,0400,464.983,2211.84,2324.48
106,2018-11-22,0405,430.042,1781.76,2211.84
106,2018-11-22,0410,458.364,2191.36,2273.28
106,2018-11-22,0415,439.863,1884.16,2949.12
106,2018-11-22,0420,427.998,1648.64,2918.4
106,2018-11-22,0425,446.119,1628.16,2918.4
106,2018-11-22,0430,422.282,1556.48,2324.48
106,2018-11-22,0435,,,
106,2018-11-22,0440,454.133,1904.64,2263.04
106,2018-11-22,0445,485.041,2191.36,2222.08
106,2018-11-22,0450,438.452,2222.08,2324.48
106,2018-11-22,0455,437.748,1556.48,2744.32
106,2018-11-22,0500,427.963,2232.32,2365.44
106,2018-11-22,0505,437.76,2201.6,2232.32
106,2018-11-22,0510,453.035,1853.44,2191.36
106,2018-11-22,0515,481.797,2211.84,2304.0
106,2018-11-22,0520,455.351,2211.84,2355.2
106,2018-11-22,0525,443.381,2119.68,2068.48
106,2018-11-22,0530,455.563,1812.48,2324.48
106,2018-11-22,0535,451.408,1648.64,2160.64
106,2018-11-22,0540,458.568,2170.88,2283.52
106,2018-11-22,0545,440.008,2211.84,2252.8
106,2018-11-22,0550,432.394,2058.24,2222.08
106,2018-11-22,0555,440.977,1710.08,2263.04
106,2018-11-22,0600,469.083,2211.84,2283.52
106,2018-11-22,0605,439.089,1966.08,2242.56
106,2018-11-22,0610,469.698,2048.0,2263.04
106,2018-11-22,0615,,,
106,2018-11-22,0620,,,
106,2018-11-22,0625,,,
106,2018-11-22,0630,775.527,0.0,0.0
106,2018-11-22,0635,,,
106,2018-11-22,0640,,,
106,2018-11-22,0645,,,
106,2018-11-22,0650,,,
106,2018-11-22,0655,,,
106,2018-11-22,0700,,,
106,2018-11-22,0705,449.081,522.24,296.96
106,2018-11-22,0710,,,
106,2018-11-22,0715,,,
106,2018-11-22,0720,,,
106,2018-11-22,0725,,,
106,2018-11-22,0730,,,
106,2018-11-22,0735,,,
106,2018-11-22,0740,,,
106,2018-11-22,0745,,,
106,2018-11-22,0750,1200406.932,0.0,440.32
106,2018-11-22,0755,,,
106,2018-11-22,0800,,,
106,2018-11-22,0805,,,
106,2018-11-22,0810,,,
106,2018-11-22,0815,,,
106,2018-11-22,0820,,,
347,2018-11-22,0825,,,
347,2018-11-22,0830,355.821,204.8,819.2
347,2018-11-22,0835,,,
347,2018-11-22,0840,,,
347,2018-11-22,0845,,,
347,2018-11-22,0850,,,
347,2018-11-22,0855,630.996,215.04,1515.52
347,2018-11-22,0900,,,
347,2018-11-22,0905,,,
347,2018-11-22,0910,793.438,296.96,1269.76
347,2018-11-22,0915,,,
347,2018-11-22,0920,,,
347,2018-11-22,0925,583.274,,
